Title,Topic,Timestamp,Link
"ویڈیو, غزہ میں زمینی حملہ: ’پہلے بچوں اور مغویوں کو بازیاب کروایا جائے‘ دورانیہ, 3,01",فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/cw03zx4y27zo
اسرائیل پر ’وارکرائمز‘ کے الزامات: جنگی جرائم کا تعین کیسے کیا جاتا ہے اور عدالت کن بنیادوں پر سزا دیتی ہے؟,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/cd1k5yn7lr4o
اسرائیل کا غزہ میں زمینی آپریشن کو وسعت دینے کا اعلان: کیا غزہ پر زمینی حملہ اپنے مقاصد حاصل کر پائے گا؟,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/ckrex9njy91o
"ویڈیو, جنگی جرائم اور نسل کُشی کیا ہے؟دورانیہ, 6,38",فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/c3grd6rkg6wo
چار سال کے دو بچوں کی موت پر پراپیگنڈے اور الزامات کی جنگ کیسے لڑی گئی؟,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/cd1l94zv60no
حماس کو 'دہشت گرد تنظیم' قرار دینا انڈیا کے لیے کتنا مشکل اور پیچیدہ معاملہ ہے؟,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/ce54kjd6gxro
غزہ میں زمینی آپریشن میں اسرائیل کی تاخیر امریکہ کے مفاد میں کیسے ہے؟,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/cg60dxg03dxo
بیٹا، بیٹی، اہلیہ اور پوتے کو اسرائیلی بمباری میں کھونے والے الجزیرہ کے صحافی: ’غزہ میں کوئی جگہ محفوظ نہیں‘,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/cv207nl3xd3o
’ناگزیر‘ زمینی آپریشن سے قبل غزہ میں اسرائیلی ٹینکوں کا ’ٹارگٹڈ ریڈ‘ کیا ظاہر کرتا ہے؟,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/cq5l7exz3r9o
انتونیو گوتریس: اسرائیل نے اقوام متحدہ کے سربراہ سے مستعفی ہونے کا مطالبہ کیوں کیا؟,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/cpw57xqn2w7o
غزہ: ’میں نے اُس بیٹے کو کھو دیا جس کی پیدائش کے لیے ہم نے آٹھ سال انتظار کیا تھا‘,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/cp4jejppjqqo
"ویڈیو, غزہ میں ایندھن کی قلت: ’اگر بجلی بند ہو گئی تو یہ نومولود بچے پانچ منٹ میں مر جائیں گے‘دورانیہ, 2,07",فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/cp9x33ne37mo
سکاٹش وزیراعظم حمزہ یوسف کے سسر اور ساس جو ’اسرائیلی بمباری سے بچنے کی کوشش کر رہے ہیں‘,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/c25wyglxpdjo
’ہم قرآن پر یقین رکھتے ہیں، آپ کو کوئی تکلیف نہیں ہو گی‘: یرغمالی اسرائیلی خاتون نے حماس کی قید میں کیا دیکھا؟,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/c3gly44jrd5o
باہمی مفادات یا حکمت عملی: امریکہ ہر معاملے میں اسرائیل کی حمایت اور مدد کیوں کرتا ہے؟,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/c4nvk29klllo
معاشی مفادات یا ثالثی کی خواہش: صدر اردوغان اسرائیل اور حماس تنازع میں ’نیوٹرل‘ کیوں ہوئے؟,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/c8vl2mm02elo
"ویڈیو, غزہ: ’ہسپتال کا صحن لاشوں سے بھر گیا ہے۔۔۔ ہمارے پاس کفن کم پڑ گئے ہیں‘دورانیہ, 2,17",فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/cp06r3z38d1o
امریکہ اپنے ’نظریاتی ساتھی‘ اسرائیل کے دفاع کے لیے کس حد تک جا سکتا ہے؟,فلسطین,2023-10-24,https://www.bbc.com/urdu/articles/c3g32rz9qnyo
غزہ کی صورتحال تیل اور گیس کی عالمی سطح پر سپلائی کو کیسے متاثر کر سکتی ہے؟,فلسطین,2023-10-18,https://www.bbc.com/urdu/articles/c51w0wgjq85o
غزہ پر اسرائیل کا ممکنہ زمینی حملہ: گنجان آباد علاقوں میں جنگ کے دوران کیا خطرات ہوتے ہیں؟,فلسطین,2023-10-18,https://www.bbc.com/urdu/articles/cv2ezdjvkgpo
"لائیو , اسرائیل کے غزہ میں درجنوں مقامات پر حملے: غزہ سے شہریوں کے انخلا کے اسرائیلی حکم پر نظرثانی کا مطالبہ",فلسطین,2023-10-18,https://www.bbc.com/urdu/live/world-67191042
"ویڈیو, غزہ کی پٹی: ’دنیا کی سب سے بڑی کُھلی جیل‘ میں رہنے والوں کی زندگی کیسی ہے؟دورانیہ, 7,45",فلسطین,2023-10-18,https://www.bbc.com/urdu/articles/c51vexx5vx2o
مغربی کنارے میں فلسطینیوں پر حملے: ’غزہ میں جنگ کا فائدہ اٹھا کر ہمیں اپنے گھروں سے بے دخل کیا جا رہا ہے‘,فلسطین,2023-10-18,https://www.bbc.com/urdu/articles/c9744jnp5dpo
